                 Q               Pr        RE(delta)        IM(delta)              psi              jxb
  -2.40000000E-002  1.00000000E+000 -3.12613220E-003 -3.66416124E-001  2.80518756E+000 -2.80466600E+000
  -1.80000000E-002  1.00000000E+000 -1.10280062E-003 -3.53948023E-001  2.90644379E+000 -2.90547186E+000
  -1.20000000E-002  1.00000000E+000  8.22148944E-004 -3.41419817E-001  3.01571371E+000 -3.01410720E+000
  -6.00000000E-003  1.00000000E+000  2.62347178E-003 -3.28881790E-001  3.13350401E+000 -3.13105162E+000
   0.00000000E+000  1.00000000E+000  4.29777605E-003 -3.16303581E-001  3.26118400E+000 -3.25763694E+000
   6.00000000E-003  1.00000000E+000  5.86115209E-003 -3.03711718E-001  3.39974536E+000 -3.39479890E+000
   1.20000000E-002  1.00000000E+000  7.29974556E-003 -2.91090361E-001  3.55085623E+000 -3.54415030E+000
   1.80000000E-002  1.00000000E+000  8.61515150E-003 -2.78442585E-001  3.71626682E+000 -3.70736366E+000
   2.40000000E-002  1.00000000E+000  9.81558053E-003 -2.65772159E-001  3.89804884E+000 -3.88640289E+000
   3.00000000E-002  1.00000000E+000  1.08781898E-002 -2.53090826E-001  4.09859993E+000 -4.08356646E+000
   3.60000000E-002  1.00000000E+000  1.18235657E-002 -2.40391412E-001  4.32109709E+000 -4.30184081E+000
   4.20000000E-002  1.00000000E+000  1.26478099E-002 -2.27679832E-001  4.56923907E+000 -4.54470772E+000
   4.80000000E-002  1.00000000E+000  1.33507439E-002 -2.14959369E-001  4.84765658E+000 -4.81649892E+000
   5.40000000E-002  1.00000000E+000  1.39196115E-002 -2.02227472E-001  5.16235714E+000 -5.12284892E+000
   6.00000000E-002  1.00000000E+000  1.43760166E-002 -1.89497149E-001  5.52044734E+000 -5.47023646E+000
   6.60000000E-002  1.00000000E+000  1.47037555E-002 -1.76761260E-001  5.93186241E+000 -5.86782708E+000
   7.20000000E-002  1.00000000E+000  1.48965854E-002 -1.64024663E-001  6.40927718E+000 -6.32715357E+000
   7.80000000E-002  1.00000000E+000  1.49859879E-002 -1.51293773E-001  6.96932144E+000 -6.86284220E+000
   8.40000000E-002  1.00000000E+000  1.49409898E-002 -1.38567349E-001  7.63567570E+000 -7.49593202E+000
   9.00000000E-002  1.00000000E+000  1.47634121E-002 -1.25849577E-001  8.44119299E+000 -8.25471559E+000
   9.60000000E-002  1.00000000E+000  1.44787874E-002 -1.13138240E-001  9.43366521E+000 -9.17868860E+000
   1.02000000E-001  1.00000000E+000  1.40603291E-002 -1.00442505E-001  1.06851107E+001 -1.03259648E+001
   1.08000000E-001  1.00000000E+000  1.35287784E-002 -8.77594177E-002  1.23090274E+001 -1.17814971E+001
   1.14000000E-001  1.00000000E+000  1.28689079E-002 -7.50917152E-002  1.44944002E+001 -1.36749647E+001
   1.20000000E-001  1.00000000E+000  1.20875078E-002 -6.24411476E-002  1.75738186E+001 -1.61958769E+001
   1.26000000E-001  1.00000000E+000  1.11858593E-002 -4.98044999E-002  2.21771534E+001 -1.95768933E+001
   1.32000000E-001  1.00000000E+000  1.01651531E-002 -3.71730355E-002  2.95526125E+001 -2.37317584E+001
   1.38000000E-001  1.00000000E+000  9.02904248E-003 -2.45116548E-002  4.17868103E+001 -2.53393452E+001
   1.44000000E-001  1.00000000E+000  7.79931722E-003 -1.16312137E-002  5.59474776E+001 -5.10589584E+000
   1.50000000E-001  1.00000000E+000  5.44601344E-003 -2.67159088E-003  5.84920455E+001  2.50728274E+001
   1.56000000E-001  1.00000000E+000  4.58356585E-003  1.16165044E-002  3.83495568E+001  3.17911442E+001
   1.62000000E-001  1.00000000E+000  2.89546533E-003  2.44281608E-002  2.72005266E+001  2.54723166E+001
   1.68000000E-001  1.00000000E+000  1.06223621E-003  3.69684996E-002  2.07238286E+001  2.01718936E+001
   1.74000000E-001  1.00000000E+000 -8.87039573E-004  4.94249937E-002  1.66334885E+001  1.64412876E+001
   1.80000000E-001  1.00000000E+000 -2.94778659E-003  6.18287439E-002  1.38553839E+001  1.37890834E+001
   1.86000000E-001  1.00000000E+000 -5.11150182E-003  7.41904179E-002  1.18578636E+001  1.18379245E+001
   1.92000000E-001  1.00000000E+000 -7.38111896E-003  8.65099643E-002  1.03578116E+001  1.03540002E+001
